Symbol,Date,Open,High,Low,Close,Percent Change,Volume
NBBD2085,2025-01-13,"1,176.00","1,187.90","1,176.00","1,187.90",-1.00 %,"50,210.00"
NBBD2085,2025-02-16,"1,164.30","1,164.30","1,164.30","1,164.30",-1.99 %,106.00
NBBD2085,2025-02-18,"1,164.30","1,164.30","1,164.30","1,164.30",0.00 %,25.00
NBBD2085,2025-02-20,"1,164.30","1,164.30","1,164.30","1,164.30",0.00 %,19.00
NBBD2085,2025-02-27,"1,142.00","1,142.00","1,142.00","1,142.00",-1.92 %,15.00
