"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"HBL","2025-01-07","240","242","239","241.9","-0.41 %","33,053.00"
"HBL","2025-01-06","236.1","243","236.1","242.9","1.21 %","38,448.00"
"HBL","2025-01-05","237.2","240","237.2","240","-0.83 %","48,522.00"
"HBL","2025-01-02","235","242","234.1","242","1.68 %","32,859.00"
"HBL","2025-01-01","236","240","235","238","-0.42 %","23,755.00"
"HBL","2024-12-31","234.4","240.5","234.4","239","-0.04 %","43,032.00"
"HBL","2024-12-29","242","245","237","239.1","-1.16 %","50,005.00"
"HBL","2024-12-26","233","247","232","241.9","2.07 %","82,325.00"
"HBL","2024-12-24","229.4","237","229.4","237","1.28 %","39,695.00"
"HBL","2024-12-23","229","234","228","234","2.18 %","39,514.00"
"HBL","2024-12-22","227.4","232","226","229","-1.29 %","51,171.00"
"HBL","2024-12-19","232","239.8","230.5","232","-1.69 %","63,726.00"
"HBL","2024-12-18","240","241.8","235.6","236","-1.67 %","43,424.00"
"HBL","2024-12-17","238","242","236","240","0.04 %","41,553.00"
"HBL","2024-12-16","248","250","239","239.9","-2.87 %","36,159.00"
"HBL","2024-12-12","252.9","252.9","241","247","-0.40 %","28,762.00"
"HBL","2024-12-11","244.5","248","235","248","3.42 %","39,926.00"
"HBL","2024-12-10","237","245","237","239.8","-0.83 %","29,822.00"
"HBL","2024-12-09","240.3","250","240.3","241.8","-1.39 %","40,618.00"
"HBL","2024-12-08","254.9","254.9","241.6","245.2","-1.92 %","64,583.00"
"HBL","2024-12-05","245","254","245","250","0.00 %","55,975.00"
"HBL","2024-12-04","253.8","256","249","250","-1.50 %","48,581.00"
"HBL","2024-12-03","261.4","261.4","251","253.8","-0.98 %","67,438.00"
"HBL","2024-12-02","263.1","263.1","251.4","256.3","-0.66 %","86,175.00"
"HBL","2024-12-01","264.7","264.7","252","258","-0.62 %","59,246.00"
"HBL","2024-11-28","257","264","256.1","259.6","1.41 %","84,663.00"
"HBL","2024-11-27","256","261","255","256","0.16 %","76,768.00"
"HBL","2024-11-26","257","257","250.8","255.6","1.43 %","50,325.00"
"HBL","2024-11-25","257","257","249.5","252","0.00 %","25,522.00"
"HBL","2024-11-24","259","259","250","252","-0.79 %","50,060.00"
"HBL","2024-11-21","257","257","252.3","254","-0.78 %","60,610.00"
"HBL","2024-11-20","260","260.1","255","256","-1.50 %","40,329.00"
"HBL","2024-11-19","260","263","255.5","259.9","0.35 %","109,169.00"
"HBL","2024-11-17","265","265.1","258.1","259","-1.15 %","78,793.00"
"HBL","2024-11-14","261.1","263","250","262","2.34 %","125,488.00"
"HBL","2024-11-13","258","261.9","255","256","-2.29 %","41,799.00"
"HBL","2024-11-12","261.2","266","259","262","0.42 %","62,438.00"
"HBL","2024-11-11","259","267","257.1","260.9","0.73 %","97,224.00"
"HBL","2024-11-10","255","259","252","259","3.19 %","88,527.00"
"HBL","2024-11-06","256","256","250","251","-0.40 %","45,315.00"
"HBL","2024-11-05","252","258","250","252","-0.40 %","36,012.00"
"HBL","2024-10-30","261","261","252.1","253","-1.21 %","42,818.00"
"HBL","2024-10-29","253.9","257","251","256.1","2.85 %","92,277.00"
"HBL","2024-10-28","255","255","248","249","-0.40 %","81,412.00"
"HBL","2024-10-27","258","258","247","250","-1.57 %","74,606.00"
"HBL","2024-10-24","264.9","264.9","252.4","254","-3.02 %","79,229.00"
"HBL","2024-10-23","267.6","270.5","259.5","261.9","-4.07 %","188,103.00"
"HBL","2024-10-22","265","274","264.1","273","2.25 %","84,499.00"
"HBL","2024-10-21","274","274.9","266","267","-2.91 %","96,297.00"
"HBL","2024-10-20","275","286","270.2","275","-1.36 %","214,843.00"
"HBL","2024-10-17","282.5","284.5","271","278.8","0.65 %","196,132.00"
"HBL","2024-10-16","279.4","280","273.5","277","1.09 %","95,074.00"
"HBL","2024-10-15","261","274","261","274","4.78 %","83,124.00"
"HBL","2024-10-09","252.7","262","252.7","261.5","1.51 %","44,262.00"
"HBL","2024-10-08","260","264.8","256","257.6","-0.88 %","60,120.00"
"HBL","2024-10-07","257","263","257","259.9","1.13 %","99,084.00"
"HBL","2024-10-06","250","257.4","248","257","2.80 %","60,056.00"
"HBL","2024-10-02","259","259","246.2","250","-1.81 %","69,748.00"
"HBL","2024-10-01","247.1","255","244.2","254.6","3.92 %","146,838.00"
"HBL","2024-09-30","240","245","240","245","2.08 %","43,206.00"
"HBL","2024-09-29","244","245","239.3","240","-0.74 %","46,758.00"
"HBL","2024-09-26","246","249.8","239.3","241.8","-1.71 %","49,182.00"
"HBL","2024-09-25","242","246.8","238","246","1.65 %","97,519.00"
"HBL","2024-09-24","243.5","248.2","239","242","-1.22 %","72,513.00"
"HBL","2024-09-23","251.9","251.9","242","245","-0.81 %","99,561.00"
"HBL","2024-09-22","240","249","240","247","2.92 %","72,775.00"
"HBL","2024-09-18","244","247","238.6","240","-0.25 %","131,212.00"
"HBL","2024-09-16","245","248","240.1","240.6","-2.59 %","59,798.00"
"HBL","2024-09-15","253","258","246.3","247","-1.71 %","107,738.00"
"HBL","2024-09-12","250.8","251.4","242.2","251.3","2.20 %","69,379.00"
"HBL","2024-09-11","246","249","242.2","245.9","-0.04 %","67,152.00"
"HBL","2024-09-10","250","255","244","246","-1.52 %","92,420.00"
"HBL","2024-09-09","251","254","242.5","249.8","-0.48 %","122,679.00"
"HBL","2024-09-08","263.1","265.9","250","251","-2.71 %","113,480.00"
"HBL","2024-09-05","259.5","266.3","248","258","0.39 %","148,034.00"
"HBL","2024-09-04","275","275","246.9","257","-4.81 %","157,253.00"
"HBL","2024-09-03","275","280","265.1","270","-0.74 %","105,689.00"
"HBL","2024-09-02","259","273.3","250.1","272","7.04 %","205,405.00"
"HBL","2024-09-01","256","271.3","254","254.1","-2.64 %","126,122.00"
"HBL","2024-08-29","272","272","256","261","-2.25 %","101,801.00"
"HBL","2024-08-28","272","283","261.7","267","0.00 %","173,325.00"
"HBL","2024-08-27","281","281","266.1","267","-6.74 %","306,650.00"
"HBL","2024-08-25","303","303","285","286.3","-4.57 %","265,181.00"
"HBL","2024-08-22","307","310","294.5","300","-0.66 %","265,872.00"
"HBL","2024-08-21","304","310","288","302","1.07 %","425,259.00"
"HBL","2024-08-18","289","312.1","289","298.8","3.39 %","638,621.00"
