"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"SRLI","2025-01-07","431","438","426","431.8","0.42 %","53,986.00"
"SRLI","2025-01-06","425","433.5","420","430","2.38 %","76,847.00"
"SRLI","2025-01-05","427","427","419.5","420","-0.47 %","30,986.00"
"SRLI","2025-01-02","420","425","418","422","0.48 %","38,088.00"
"SRLI","2025-01-01","417.1","425","417.1","420","0.02 %","16,761.00"
"SRLI","2024-12-31","420.2","423","418","419.9","-0.33 %","31,232.00"
"SRLI","2024-12-29","420.1","424","420","421.3","0.07 %","47,724.00"
"SRLI","2024-12-26","422","424","419.8","421","-0.26 %","42,788.00"
"SRLI","2024-12-24","421","426","421","422.1","0.05 %","37,635.00"
"SRLI","2024-12-23","424.5","426","418","421.9","0.98 %","23,655.00"
"SRLI","2024-12-22","417","424","417","417.8","-0.05 %","30,380.00"
"SRLI","2024-12-19","422","423.5","415.2","418","-0.24 %","31,349.00"
"SRLI","2024-12-18","420.2","436","418","419","0.00 %","43,832.00"
"SRLI","2024-12-17","420","424.5","418.1","419","0.00 %","36,012.00"
"SRLI","2024-12-16","425.1","429","416","419","-1.41 %","54,601.00"
"SRLI","2024-12-12","433.3","437.6","425","425","-1.85 %","64,156.00"
"SRLI","2024-12-11","429","437","426.2","433","0.93 %","39,026.00"
"SRLI","2024-12-10","430","436","426","429","-0.23 %","30,628.00"
"SRLI","2024-12-09","435.5","443.8","427.8","430","-1.49 %","50,945.00"
"SRLI","2024-12-08","441","445","435.2","436.5","-1.20 %","42,375.00"
"SRLI","2024-12-05","444","449.8","439","441.8","-0.70 %","42,365.00"
"SRLI","2024-12-04","442.2","451.4","442.2","444.9","-0.47 %","51,664.00"
"SRLI","2024-12-03","448","453","442","447","0.11 %","67,108.00"
"SRLI","2024-12-02","448","452","445","446.5","0.11 %","37,089.00"
"SRLI","2024-12-01","450","450","440","446","-1.11 %","34,891.00"
"SRLI","2024-11-28","455","460","450.1","451","-0.68 %","35,472.00"
"SRLI","2024-11-27","450","458","449.2","454.1","1.14 %","35,107.00"
"SRLI","2024-11-26","446","450","442.5","449","0.90 %","51,194.00"
"SRLI","2024-11-25","442.1","450.9","441","445","0.11 %","21,517.00"
"SRLI","2024-11-24","447","452.7","442","444.5","-0.56 %","30,292.00"
"SRLI","2024-11-21","448","454.9","440.1","447","-1.08 %","46,985.00"
"SRLI","2024-11-20","451.8","455.4","446.1","451.9","0.87 %","25,071.00"
"SRLI","2024-11-19","457","464.9","446.3","448","-2.16 %","50,913.00"
"SRLI","2024-11-17","465","465","456","457.9","0.20 %","53,591.00"
"SRLI","2024-11-14","460","461","452.1","457","0.00 %","45,880.00"
"SRLI","2024-11-13","458","463.9","453","457","-0.22 %","41,906.00"
"SRLI","2024-11-12","469","472","458","458","-1.72 %","60,256.00"
"SRLI","2024-11-11","460","477","460","466","1.30 %","105,389.00"
"SRLI","2024-11-10","453","465","452.2","460","2.00 %","78,654.00"
